experiment_dir,exp_name,task_type,model,dataset,config_seed,config_hash,markers,result_files,audit_status,notes
exp/mlp_mnist_big_relu_20260407_140408_b16a0fe7,mlp_mnist_big_relu,classification,BaselineMLP,mnist,42,b16a0fe78df25ff71929adf69ae6719f3eb193ddc987eaf976a3ef0a93499393,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_big_relu_20260407_140626_4e7a6ac1,mlp_mnist_big_relu,classification,BaselineMLP,mnist,43,4e7a6ac1b0858c963d1a79fa96e5de1cfda19541ee609f8c7fdf9b07e58cd2f4,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_big_relu_20260407_140848_45b1dcd1,mlp_mnist_big_relu,classification,BaselineMLP,mnist,44,45b1dcd197d7ccc171cdc5c59eb19dd5cfe300f438b1bf5c3e022cd3367e439f,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_big_relu_20260407_141131_a27848d7,mlp_mnist_big_relu,classification,BaselineMLP,mnist,45,a27848d7c6b6f53d56b941ef66280caf0f544f23831f2149438743cb65b48ec2,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260301_145932_569ebea5,mlp_mnist_relu,classification,BaselineMLP,mnist,1234,569ebea548c39c17f71acfbb286cd501eec0982dd574f5c9858e69c621f970fa,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260305_011850_51997f0a,mlp_mnist_relu,classification,BaselineMLP,mnist,1234,51997f0a1d867268db0b9294b5220872ce6d719d82d8ec5c23572d6ba261b813,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260308_125442_c0560402,mlp_mnist_relu,classification,BaselineMLP,mnist,42,c0560402f7c953f8d82da2c31428962799a9373d158e4c67a1dc830eead2d4fc,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260308_132040_2565c044,mlp_mnist_relu,classification,BaselineMLP,mnist,43,2565c0445d7c8f4f314ed1e02cd47564bc84c7437303bea6b4126750ff13ee41,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260308_134853_c26dde3b,mlp_mnist_relu,classification,BaselineMLP,mnist,44,c26dde3b53e55bcb5381c4ffaf9ca8952c8bdea8654fe87172385f76f5c4ecf4,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_20260308_135334_d88b0c5c,mlp_mnist_relu,classification,BaselineMLP,mnist,45,d88b0c5c420143c6798f224abc5efb39182992dcbeaca54f04be9614a2b76db4,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_ln_20260308_135818_9907931f,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,42,9907931f1b28864e231af47dae11625448cac8875cc11be50ba744acc7d1f5fc,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_ln_20260308_140303_7634f9f2,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,43,7634f9f2d294162e36c531b89fa7d4e1f8940f9b3bf1567c730090d758105c39,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_ln_20260308_140740_140c71c3,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,44,140c71c30470cff3062b76eb32262374982853dae166e684ae0a05e6d80e7af4,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_ln_20260308_141215_6486c41b,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,45,6486c41bddb8ca94e3cedd453248ace88914b7576c6c666a9200be2a0ee8bb1d,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/mlp_mnist_relu_ln_20260405_075255_0eab22c4,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,1234,0eab22c490f38da395033333878fcd66959cea768a3f75f002440791edde0ac4,,,incomplete,
exp/mlp_mnist_relu_ln_20260405_110251_0eab22c4,mlp_mnist_relu_ln,classification,BaselineMLP,mnist,1234,0eab22c490f38da395033333878fcd66959cea768a3f75f002440791edde0ac4,,,incomplete,
exp/ppo_acrobot_2arg_20260407_130254_fe5d3bb0,ppo_acrobot_2arg,ppo,InnerNetPPO,,1234,fe5d3bb004bc03a64ff57d25e8bdf8829d5804b48e32bdd4158be52241922789,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_relu_20260407_130750_b291d62f,ppo_acrobot_relu,ppo,BaselinePPO,,1234,b291d62f5db03258954c8d78bae2fd7469bc5d5127df00eb07671a1e64c69fda,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_2arg_h1024_20260408_065032_3f2c5952,ppo_acrobot_scale_2arg_h1024,ppo,InnerNetPPO,,1234,3f2c5952ec39c3ecbdcd411c60923a3df34f82e167e42d279071ba0198180680,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_2arg_h128_20260408_065132_b9d28207,ppo_acrobot_scale_2arg_h128,ppo,InnerNetPPO,,1234,b9d2820722c57a6759ece8c2997e088d5867f090592beeafd01652c4ef8ad420,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_2arg_h256_20260408_065209_4cbb6467,ppo_acrobot_scale_2arg_h256,ppo,InnerNetPPO,,1234,4cbb6467a71a875294bd721d79e6037511259dd7383479c71b36f9da03b90f87,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_2arg_h512_20260408_065317_5324a1e5,ppo_acrobot_scale_2arg_h512,ppo,InnerNetPPO,,1234,5324a1e5994c8f42438f68390329fac2f2028f9b171ac8fbd5503aec275efe00,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_relu_h128_20260408_080532_9048deed,ppo_acrobot_scale_relu_h128,ppo,BaselinePPO,,1234,9048deed47c73a0e236534ae0bcd44fb3e885835ff72f6048f54662af6c1616e,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_relu_h256_20260408_081736_6506a64c,ppo_acrobot_scale_relu_h256,ppo,BaselinePPO,,1234,6506a64c991c19e8a7d4229ba1a7daa3965a1907946dfbc4c8c40e45be89596c,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_relu_h512_20260408_083133_b10aeecf,ppo_acrobot_scale_relu_h512,ppo,BaselinePPO,,1234,b10aeecfba4c79a9ad629f47ed7e86b2e8dddcfaafcf58ce40f6ba0710924d3c,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_scale_relu_h64_20260408_085804_a77e6ebc,ppo_acrobot_scale_relu_h64,ppo,BaselinePPO,,1234,a77e6ebc8daf44626007caac0e002f2a267680942fdf83d45b74d9811a0ea94a,COMPLETED,rl_results.p,raw-verified,
exp/ppo_acrobot_swiglu_20260407_130907_9c4ab625,ppo_acrobot_swiglu,ppo,SwiGLUPPO,,1234,9c4ab625e8a5500aa1a3558b3e4f5bd961d76edbe31fb9c47e84ff8097f2a843,COMPLETED,rl_results.p,raw-verified,
exp/ppo_cartpole_2arg_20260407_131211_08b69383,ppo_cartpole_2arg,ppo,InnerNetPPO,,1234,08b693830a37e6c11998237826799fb26c38e5955c4c2d7f1338add57863eb7e,COMPLETED,rl_results.p,raw-verified,
exp/ppo_cartpole_relu_20260407_131234_68575208,ppo_cartpole_relu,ppo,BaselinePPO,,1234,68575208fbc0ff6c20027d0efe7aa33fc5dc3f179673a66d74d233610a3611e4,COMPLETED,rl_results.p,raw-verified,
exp/ppo_cartpole_swiglu_20260407_131310_58cc882b,ppo_cartpole_swiglu,ppo,SwiGLUPPO,,1234,58cc882be7301732ca879bf120b070bfae4b369f0544f4864b0b66f80ae81b3d,COMPLETED,rl_results.p,raw-verified,
exp/ppo_lunarlander_2arg_20260407_131318_d8865aae,ppo_lunarlander_2arg,ppo,InnerNetPPO,,1234,d8865aae7772bf4b35f8d0d72617352f7546fdcac5e9739a44652a8957fcd3e7,COMPLETED,rl_results.p,raw-verified,
exp/ppo_lunarlander_relu_20260407_131609_55300296,ppo_lunarlander_relu,ppo,BaselinePPO,,1234,5530029692f330b757e8f36e2469caa0d4e4596b191e2022ae659da841bd2e2e,COMPLETED,rl_results.p,raw-verified,
exp/ppo_lunarlander_swiglu_20260407_132110_1c2abd92,ppo_lunarlander_swiglu,ppo,SwiGLUPPO,,1234,1c2abd922525b213e7b33085f860bfce327b698594ad49c62de2c1a78f8cda1f,COMPLETED,rl_results.p,raw-verified,
exp/ppo_mountaincar_2arg_20260407_132114_60771a70,ppo_mountaincar_2arg,ppo,InnerNetPPO,,1234,60771a70da8c1fa865cbefffc0e20e6631b6bd8a9ae93db7ae0eb5f2ab82aedf,COMPLETED,rl_results.p,raw-verified,
exp/ppo_mountaincar_relu_20260407_132150_79b814fa,ppo_mountaincar_relu,ppo,BaselinePPO,,1234,79b814fad48cd6a5263be952910f09c43ee69babfc09a4cf4816b9dc1b476bf3,COMPLETED,rl_results.p,raw-verified,
exp/ppo_mountaincar_swiglu_20260407_132501_dd351215,ppo_mountaincar_swiglu,ppo,SwiGLUPPO,,1234,dd3512153dfcb5dcaaf4f6c33105943098151484adaa5da9bef81b6e16ffe165,COMPLETED,rl_results.p,raw-verified,
exp/pretrain/XorNeuronMLP_001_mnist_2025-Dec-24-23-16-54,XorNeuronMLP_001_mnist_2025-Dec-24-23-16-54,classification,XorNeuronMLP,mnist,12,,,,incomplete,
exp/pretrain/XorNeuronMLP_001_mnist_2025-Dec-24-23-19-00,XorNeuronMLP_001_mnist_2025-Dec-24-23-19-00,classification,XorNeuronMLP,mnist,12,,,,incomplete,
exp/resnet_cifar100_2arg_20260407_235713_81844992,resnet_cifar100_2arg,classification,InnerNetResNet,cifar100,43,8184499239acb0a4bd1dd0f3e8d1ed93f48029b322c86a504567496359c41769,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_2arg_20260407_235717_200cbc8b,resnet_cifar100_2arg,classification,InnerNetResNet,cifar100,1234,200cbc8b8248bb79e9a377ced6396aed6609339d9082bb5ea90c10e8820b9ab9,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_2arg_20260407_235717_f075dc22,resnet_cifar100_2arg,classification,InnerNetResNet,cifar100,42,f075dc22164386c38be6ba2462523433b3eb930d1b432aa07eac93b2613f76a7,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_2arg_20260407_235740_3614f658,resnet_cifar100_2arg,classification,InnerNetResNet,cifar100,44,3614f658f3af3e6a5049ffdb4052fba1d7e8097636a3a66ba18cf907a5785c54,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_2arg_20260407_235740_b344eb4c,resnet_cifar100_2arg,classification,InnerNetResNet,cifar100,45,b344eb4c656b1b226870e6cbac0d3a1da4ee26450d28a1c307432f0bd16f2c61,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_relu_20260407_123812_d44ca70a,resnet_cifar100_relu,classification,BaselineResNet,cifar100,1234,d44ca70a6ec5431acdc4fb989c001873c4fa47d2e8ed9965c538c6b080aabaff,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_relu_20260407_123908_9a445825,resnet_cifar100_relu,classification,BaselineResNet,cifar100,42,9a4458252d10c07e7efb597604b27d7cb54e2caf1160f572dd10a02030e6e43f,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_relu_20260407_124159_adcb0e35,resnet_cifar100_relu,classification,BaselineResNet,cifar100,43,adcb0e35dc72ba250f941c884936fc1334262852cd7116c3466faa4938b42e8b,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_relu_20260407_125039_98b09e0b,resnet_cifar100_relu,classification,BaselineResNet,cifar100,44,98b09e0b48d7df42cf78586d0a6305c888628667adcec54f51b882f3ce23d9f6,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar100_relu_20260407_125816_9b41544a,resnet_cifar100_relu,classification,BaselineResNet,cifar100,45,9b41544a3e093abd213839d20603c61bd3f84bf6875ddfcab53e74192c81af5c,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_2arg_20260407_235717_b9465f65,resnet_cifar_2arg,classification,InnerNetResNet,cifar10,45,b9465f651f1abbc3db9eaa8ce3c8a0bb5ea4b084f076a896bf3aed36771f28b1,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_2arg_20260407_235717_c36bf665,resnet_cifar_2arg,classification,InnerNetResNet,cifar10,43,c36bf665471aa9a2f1687e6a7e68e02be41c5295e74651711af4e56c7dd900a9,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_2arg_20260407_235717_d8816e73,resnet_cifar_2arg,classification,InnerNetResNet,cifar10,44,d8816e7317702f8552df9a87404b5f84163fc4158eb68f2b7992c32a05ab3d1d,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_2arg_20260407_235740_737f08db,resnet_cifar_2arg,classification,InnerNetResNet,cifar10,42,737f08db7485cd3ce3a4d83ddcc509db17a7aa6ff59d760b47c2c398decf372a,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_2arg_20260407_235740_85acf223,resnet_cifar_2arg,classification,InnerNetResNet,cifar10,1234,85acf2238f4ae72cc61d4cb827e5abcd18cffc0c7c35d5b345dc344766d486e1,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_relu_20260407_123532_9f0eb51c,resnet_cifar_relu,classification,BaselineResNet,cifar10,1234,9f0eb51c5372644413f5d84f7c210973595c26ecadf90db04a72ee36b785dd64,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_relu_20260407_123831_892829ea,resnet_cifar_relu,classification,BaselineResNet,cifar10,42,892829eaefdeee47b4969439e9826feea637b7eec71e5352a459f676affacbef,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_relu_20260407_124000_04020439,resnet_cifar_relu,classification,BaselineResNet,cifar10,43,0402043936341f6c7841fb345e93d0262c8609a9607a9e993141496ef517179e,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_relu_20260407_124225_3778ad04,resnet_cifar_relu,classification,BaselineResNet,cifar10,44,3778ad04f36baa326d2a18d6f13d2edbd62f8cb40fc8a17937c6d46af4d54fda,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/resnet_cifar_relu_20260407_125141_a6f7438b,resnet_cifar_relu,classification,BaselineResNet,cifar10,45,a6f7438b16591ad3b375920398805ee6a3fbd4361839537e855125d6baeb2443,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/rnn_ptb_1arg_20260306_081942_cd9d65c4,rnn_ptb_1arg,classification,ComplexNeuronRNN,ptb,1234,cd9d65c46ecb7c6bd3a912974c3a655511114fef1d04c8433146377b2e66c95b,PRETRAIN_DONE,,incomplete,
exp/rnn_ptb_2arg_20260305_234914_7bc4ce8c,rnn_ptb_2arg,classification,ComplexNeuronRNN,ptb,1234,7bc4ce8c8c49916dc54ac942fd613bb7680688e712c84075bbe7751c55a31c61,PRETRAIN_DONE;PHASE1_DONE,,incomplete,
exp/rnn_ptb_tanh_20260306_080927_b9410ccc,rnn_ptb_tanh,classification,BaselineRNN,ptb,1234,b9410ccc71355b07524fe71622d3ab2163f93e614976736c9f9398bf1733a520,PRETRAIN_DONE;PHASE1_DONE;PHASE2_DONE;TEST_DONE;COMPLETED,test_results.p,raw-verified,
exp/transformer_ptb_2arg_20260408_155613_d655ec38,transformer_ptb_2arg,language_model,InnerNetTransformer,,1234,d655ec38f6642ce1d06c68e148af34fb61c0ce677b46ad9406bdd34f4eedcde6,,,incomplete,
exp/transformer_ptb_gelu_20260408_155613_79ffa20a,transformer_ptb_gelu,language_model,StandardTransformer,,1234,79ffa20a4ae60d6574d16adb304c93bc07536183dcf86a34450be3c1ea184d18,,,incomplete,
exp/transformer_wikitext_2arg_20260303_095126_29974a57,transformer_wikitext_2arg,language_model,InnerNetTransformer,,1234,29974a5774d3ea1ae333efbd30ec5e1d1b76ae127f575a1bdd4e1e3daebbbf75,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_2arg_large_20260414_082937_138db4f2,transformer_wikitext_2arg_large,language_model,InnerNetTransformer,,1234,,,lm_results.p,raw-verified,
exp/transformer_wikitext_2arg_small_20260413_154416_2a0f6eab,transformer_wikitext_2arg_small,language_model,InnerNetTransformer,,1234,,,lm_results.p,raw-verified,
exp/transformer_wikitext_baseline_20260303_100822_6c85e187,transformer_wikitext_baseline,language_model,StandardTransformer,,1234,6c85e1870d0052fbb35e71372a67c9c52750c8f6fe119741ae6735cf8b34a7e5,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_baseline_large_20260405_115239_e834731a,transformer_wikitext_baseline_large,language_model,StandardTransformer,,1234,e834731acb32f04ac7a9b36ac8f82b747653b04a42ec399609acbf255dff7385,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_baseline_small_20260405_115239_3b0905ea,transformer_wikitext_baseline_small,language_model,StandardTransformer,,1234,3b0905eaddba2f49607d5e6ac8cfa194520155acab2c6df26caa465d0d18e81e,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_gpt_2arg_20260407_022911_4145dd12,transformer_wikitext_gpt_2arg,language_model,InnerNetTransformer,,1234,4145dd12a3d33cb076073f5b9c07df9bce03a5d6a2d37e06a11405cb7bb345b9,,,incomplete,
exp/transformer_wikitext_gpt_2arg_20260407_122855_47676f5e,transformer_wikitext_gpt_2arg,language_model,InnerNetTransformer,,1234,47676f5e1f55d0edfe1cf1423828f5591eb4f78678086b0880f5aa3a2f0be610,,,incomplete,
exp/transformer_wikitext_gpt_gelu_20260407_022927_7bd0ffb2,transformer_wikitext_gpt_gelu,language_model,StandardTransformer,,1234,7bd0ffb2e392b7871aa1a58dfac3e115d1e90a0c5c640cc1fb8eeeddf976b113,,,incomplete,
exp/transformer_wikitext_gpt_swiglu_20260407_023207_8bed66d1,transformer_wikitext_gpt_swiglu,language_model,SwiGLUTransformer,,1234,8bed66d198d26422aaaea074dc283eaff3bec35026d5502651d53cf0ac302cb7,,,incomplete,
exp/transformer_wikitext_scale_2arg_d192_20260408_051951_24f06807,transformer_wikitext_scale_2arg_d192,language_model,InnerNetTransformer,,1234,24f06807f1ffc8efae8788b00427d8ac1b67d45114ba156cec58e79cac5eb3be,,,incomplete,
exp/transformer_wikitext_scale_2arg_d192_20260413_154934_577388dc,transformer_wikitext_scale_2arg_d192,language_model,InnerNetTransformer,,1234,,,lm_results.p,raw-verified,
exp/transformer_wikitext_scale_gelu_d192_20260408_052255_b1348ae2,transformer_wikitext_scale_gelu_d192,language_model,StandardTransformer,,1234,b1348ae2594fd3f34a3f2ab6798d39cff2ef85af929dcd6eadce37d53fda58eb,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_swiglu_20260306_081028_e5aa2af3,transformer_wikitext_swiglu,language_model,SwiGLUTransformer,,1234,e5aa2af3f6d0835bc2b867fa107d32ce9a8fd5e67683120fb9a7421f57703151,COMPLETED,lm_results.p,raw-verified,
exp/transformer_wikitext_swiglu_d192_20260411_020859_69da8085,transformer_wikitext_swiglu_d192,language_model,SwiGLUTransformer,,1234,,,lm_results.p,raw-verified,
exp/transformer_wikitext_swiglu_large_20260413_101315_d3eda7de,transformer_wikitext_swiglu_large,language_model,SwiGLUTransformer,,1234,,,lm_results.p,raw-verified,
exp/transformer_wikitext_swiglu_small_20260411_020839_be0f28eb,transformer_wikitext_swiglu_small,language_model,SwiGLUTransformer,,1234,,,lm_results.p,raw-verified,
exp/vit_cifar_2arg_20260405_021813_9f7afed8,vit_cifar_2arg,mixer,InnerNetViT,,1234,9f7afed856ed7cd0e699f49be7121d2567cee500d79cec0a11aa11dcf51defd8,COMPLETED,mixer_results.p,raw-verified,
exp/vit_cifar_2arg_20260405_074940_9f7afed8,vit_cifar_2arg,mixer,InnerNetViT,,1234,9f7afed856ed7cd0e699f49be7121d2567cee500d79cec0a11aa11dcf51defd8,,,incomplete,
exp/vit_cifar_2arg_tuned_20260405_115239_51418234,vit_cifar_2arg_tuned,mixer,InnerNetViT,,1234,5141823436f80c3cd69cda5e1ea1a03cf01d53cc326a7544dcd17cb647a8b9fd,COMPLETED,mixer_results.p,raw-verified,
exp/vit_cifar_gelu_20260405_021906_d42a2eb9,vit_cifar_gelu,mixer,StandardViT,,1234,d42a2eb97862febf3d8b0fd4a2a063fd31c4efb41ed65dbe51074fc64903e188,COMPLETED,mixer_results.p,raw-verified,
exp/vit_cifar_gelu_20260405_075317_d42a2eb9,vit_cifar_gelu,mixer,StandardViT,,1234,d42a2eb97862febf3d8b0fd4a2a063fd31c4efb41ed65dbe51074fc64903e188,,,incomplete,
exp/vit_cifar_gelu_tuned_20260405_115239_92397f05,vit_cifar_gelu_tuned,mixer,StandardViT,,1234,92397f058c8c47f8b3f43f31ea5ebd160b91479f74427ebb3f47b3b9a92375bc,COMPLETED,mixer_results.p,raw-verified,
exp/vit_cifar_swiglu_20260405_021906_570e3a71,vit_cifar_swiglu,mixer,SwiGLUViT,,1234,570e3a71c2e24d88b3bd77421271a0376626949455ef3f3fb99d7715f93d8c63,COMPLETED,mixer_results.p,raw-verified,
exp/vit_cifar_swiglu_20260405_075319_570e3a71,vit_cifar_swiglu,mixer,SwiGLUViT,,1234,570e3a71c2e24d88b3bd77421271a0376626949455ef3f3fb99d7715f93d8c63,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v2_001_cifar10_2025-Dec-24-18-34-58,XorNeuronMLP_v2_001_cifar10_2025-Dec-24-18-34-58,classification,XorNeuronMLP_v2,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v2_001_cifar10_2025-Dec-24-19-02-22,XorNeuronMLP_v2_001_cifar10_2025-Dec-24-19-02-22,classification,XorNeuronMLP_v2,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v2_001_cifar10_2025-Dec-24-19-02-36,XorNeuronMLP_v2_001_cifar10_2025-Dec-24-19-02-36,classification,XorNeuronMLP_v2,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-18-54-28,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-18-54-28,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-19-01-27,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-19-01-27,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-31,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-31,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-52,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-52,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-57,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-00-57,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-03-20,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-03-20,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-08-58,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-08-58,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-10-01,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-10-01,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-11-17,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-11-17,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar/XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-49-20,XorNeuronMLP_v3_001_cifar10_2025-Dec-24-20-49-20,classification,XorNeuronMLP_v3,cifar10,123,,,,incomplete,
exp/xor_neuron_mlp_cifar_test/XorNeuronMLP_001_cifar10_2025-Dec-24-21-25-38,XorNeuronMLP_001_cifar10_2025-Dec-24-21-25-38,classification,XorNeuronMLP,cifar10,12345,,,,incomplete,
exp/xor_neuron_mlp_cifar_test/XorNeuronMLP_001_cifar10_2025-Dec-24-22-12-53,XorNeuronMLP_001_cifar10_2025-Dec-24-22-12-53,classification,XorNeuronMLP,cifar10,12345,,,,incomplete,
exp/xor_neuron_mlp_mnist/ComplexNeuronMLP_001_mnist_2025-Dec-20-18-49-21,ComplexNeuronMLP_001_mnist_2025-Dec-20-18-49-21,classification,ComplexNeuronMLP,mnist,12345,,,,incomplete,
exp/xor_neuron_mlp_mnist/ComplexNeuronMLP_001_mnist_2025-Dec-20-18-51-10,ComplexNeuronMLP_001_mnist_2025-Dec-20-18-51-10,classification,ComplexNeuronMLP,mnist,12345,,,,incomplete,
